,Date,ACB,MWG,MSN,BID,VRE,POW,PLX,HPG,VNM,VHM,TCB,HDB,VIB,VCB,VJC
29140,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,66980,110300
29141,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,66980,108000
29142,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,67650,110300
29143,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,67650,108000
29144,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,66980,110300
29145,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,66980,108000
29146,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,67650,110300
29147,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,67650,108000
29148,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,66980,110300
29149,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,66980,108000
29150,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,67650,110300
29151,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,67650,108000
29152,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,66980,110300
29153,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,66980,108000
29154,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,67650,110300
29155,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,67650,108000
29156,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,66980,110300
29157,2022-12-27,18460,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,66980,108000
29158,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,110300
29159,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,108000
29160,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,110300
29161,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,108000
29162,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,110300
29163,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,108000
29164,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,110300
29165,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,108000
29166,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,110300
29167,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,108000
29168,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,110300
29169,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,108000
29170,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,110300
29171,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,108000
29172,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,110300
29173,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,108000
29174,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,110300
29175,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,108000
29176,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,110300
29177,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,108000
29178,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,110300
29179,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,108000
29180,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,110300
29181,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,108000
29182,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,110300
29183,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,108000
29184,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,110300
29185,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,108000
29186,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,110300
29187,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,108000
29188,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,110300
29189,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,108000
29190,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,110300
29191,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,108000
29192,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,110300
29193,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,108000
29194,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,110300
29195,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,108000
29196,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,110300
29197,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,108000
29198,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,110300
29199,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,108000
29200,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,110300
29201,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,108000
29202,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,110300
29203,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,108000
29204,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,110300
29205,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,108000
29206,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,110300
29207,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,108000
29208,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,110300
29209,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,108000
29210,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,110300
29211,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,108000
29212,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,110300
29213,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,108000
29214,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,110300
29215,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,108000
29216,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,110300
29217,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,108000
29218,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,110300
29219,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,108000
29220,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,110300
29221,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,108000
29222,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,110300
29223,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,108000
29224,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,110300
29225,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,108000
29226,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,110300
29227,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,108000
29228,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,110300
29229,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,108000
29230,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,110300
29231,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,108000
29232,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,110300
29233,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,108000
29234,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,110300
29235,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,108000
29236,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,110300
29237,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,108000
29238,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,110300
29239,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,108000
29240,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,110300
29241,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,108000
29242,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,110300
29243,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,108000
29244,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,110300
29245,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,108000
29246,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,110300
29247,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,108000
29248,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,110300
29249,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,108000
29250,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,110300
29251,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,108000
29252,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,110300
29253,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,108000
29254,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,110300
29255,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,108000
29256,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,110300
29257,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,108000
29258,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,110300
29259,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,108000
29260,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,110300
29261,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,108000
29262,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,110300
29263,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,108000
29264,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,110300
29265,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,108000
29266,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,110300
29267,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,108000
29268,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,110300
29269,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,108000
29270,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,110300
29271,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,108000
29272,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,110300
29273,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,108000
29274,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,110300
29275,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,108000
29276,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,110300
29277,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,108000
29278,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,110300
29279,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,108000
29280,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,110300
29281,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,108000
29282,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,110300
29283,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,108000
29284,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,110300
29285,2022-12-27,18460,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,108000
29286,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,67650,110300
29287,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,67650,108000
29288,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,66980,110300
29289,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,66980,108000
29290,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,67650,110300
29291,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,67650,108000
29292,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,66980,110300
29293,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,66980,108000
29294,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14050.0,67650,110300
29295,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14050.0,67650,108000
29296,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14050.0,66980,110300
29297,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14050.0,66980,108000
29298,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14390.0,67650,110300
29299,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14390.0,67650,108000
29300,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14390.0,66980,110300
29301,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13490,14390.0,66980,108000
29302,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,26300,13440,14050.0,67650,110300
29303,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,26300,13440,14050.0,67650,108000
29304,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,26300,13440,14050.0,66980,110300
29305,2022-12-27,18460,43380,92900,35500,25800,10650,30070,18250,73580,45700,26300,13440,14050.0,66980,108000
